transcript_file_id	transcript_file_name	transcript_aliquot_submitter_id	miRNA_file_id	miRNA_file_name	miRNA_aliquot_submitter_id	sample_id	case_id
871f7c81-e0d5-4113-9779-a54cb8636ad9	40b98f15-43cb-426b-880c-951a4b28c3e2.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6901-01A-11R-1928-07	607d6e2b-0753-42b6-bdba-d0fdeb115794	92c73c1f-64e0-4c94-b5a6-3d55f35961fb.mirbase21.mirnas.quantification.txt	TCGA-AD-6901-01A-11H-1927-13	8c74f301-7976-4c15-952d-660d53f1215d	b76d1de7-6447-474d-bf67-77e0bb2da73a
3e83feb5-766d-4043-bbf7-27192640ed65	212e6f9a-015d-47d4-bb40-ee432504970f.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3520-11A-01R-A32Z-07	679990d4-8d97-4c33-b029-37a55c49c21e	fffb6ca3-638d-45fa-ad10-8d8b4ecc2575.mirbase21.mirnas.quantification.txt	TCGA-AA-3520-11A-01R-1757-13	8d3db68e-1414-43cc-a569-17ec2b7c9450	5f1399ef-8100-49e7-806f-9f532e55c0ba
d31a05a4-d54a-46ca-a287-d0650406ed5d	d422cd50-9c99-49bb-8a83-988af190126e.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-6170-01A-11R-1653-07	4b7dd777-119f-46a8-94b2-6abc9e82abf6	b7ca7b22-c3d1-4202-b98f-9fc56cf23b1a.mirbase21.mirnas.quantification.txt	TCGA-CM-6170-01A-11H-1652-13	8ec9edae-7252-46c0-ada6-0d7998677aca	9d8c4693-8e36-473b-bb34-a7cdc04dd223
2296a4aa-06fb-4670-b753-b491fa2b5e24	26596228-9935-4e5d-8e41-d10f51e0f364.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A0XF-01A-11R-A155-07	14c90a3c-2f6d-4686-95f1-be88cb791d84	cb7af143-5713-456d-a569-932cd13794cd.mirbase21.mirnas.quantification.txt	TCGA-DM-A0XF-01A-11H-A154-13	8f80047b-a700-413c-b228-6d170648e168	b823d6e5-54b0-43d3-95e2-9be33dc6f734
18ea89b0-8f52-4a43-adbd-dcfda1badea3	4c7083b3-eccc-4d80-a31d-6fd3cd0222b4.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-5863-01A-21R-1839-07	d395e108-ec54-481b-bb37-24aa2bbc41ef	bdb519f8-ae0e-4f0c-971f-e57f0ca6dfc8.mirbase21.mirnas.quantification.txt	TCGA-CM-5863-01A-21H-1838-13	8fa7105d-aba3-49e4-bbc0-083c547f3449	cc1d6ad3-b60d-482e-8fa4-0af26823007d
4a267c33-e0fe-4725-b6b5-3f5d5e0945ef	1cbc5c3a-eb0f-4492-9171-5e0a61923c33.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A0XD-01A-12R-A155-07	7845f8cb-4a5f-45fe-962d-0e10ad4ea8ca	4e4d08ac-3de1-47ab-9904-1bd7dab079c1.mirbase21.mirnas.quantification.txt	TCGA-DM-A0XD-01A-12H-A154-13	9144c7fc-9c78-4b99-814f-4059a11ec33b	a56f6562-d2af-47b9-bf81-94b3b4893173
0e6a29bf-9879-46dc-88e8-62e05b8f8167	2d8cab40-0dda-4d6d-a9ba-83a82a7e1c15.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A28H-01A-11R-A16W-07	10aec5dd-467a-43b7-bf28-843b3e902f03	ba152b23-014c-4ca5-b498-d90eff050a5c.mirbase21.mirnas.quantification.txt	TCGA-DM-A28H-01A-11H-A16S-13	9493c0b9-d2b3-4163-8a4e-ac9deb127045	aec0c661-afac-4f7a-8c31-154d743f2499
168e3b1a-1989-40d2-b508-fc2d42f1fba9	ad30e5e1-182b-4758-8e70-53e0bcf78072.rna_seq.transcriptome.gdc_realn.bam	TCGA-AD-6965-01A-11R-1928-07	e7ff6f33-bc2a-439f-ad0e-e1189da2f4a4	de287072-5483-4d63-8a08-40a2c46d629e.mirbase21.mirnas.quantification.txt	TCGA-AD-6965-01A-11H-1927-13	96319b52-d5b9-44bf-9a98-2876d911988f	c8de215d-53a4-4e6c-be58-5887a8094815
034418fc-ee4a-4560-b42c-684a1a68a364	47b69c13-020e-43d0-ac3c-686acf4932a2.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-6172-01A-11R-1653-07	ad5c4989-c919-48ff-9085-c0a62cad1876	c2dee0b1-fb45-47b1-a50e-6f7f78822e4e.mirbase21.mirnas.quantification.txt	TCGA-CM-6172-01A-11H-1652-13	96ca99ae-ae8d-4325-a9b6-4c32d6cbe52c	40c217ee-429f-41f4-adc6-db9186622b17
e325da3b-764a-46ac-9f66-adcacd30215d	0801726c-9faf-4905-8cd9-71ad4fc3df25.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6931-01A-11R-1928-07	c6eb3037-0a09-4407-b4ea-fb0ec1c48205	519abf49-e770-404c-bd74-623003bf6dc0.mirbase21.mirnas.quantification.txt	TCGA-D5-6931-01A-11H-1927-13	9cfcf069-f971-476c-9084-4d62a75cb3a7	5d66191d-da49-4d7e-89a4-a382db338340
972af1bb-07e4-4bc9-ae91-9c2984019dbc	d7bbb44a-3fe0-4455-99d0-90be213f2a31.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6460-01A-11R-1774-07	689b75ad-9cba-488c-8f7e-f4912b8e1925	c3658b0c-a5bf-4451-8683-5d92b8dd881f.mirbase21.mirnas.quantification.txt	TCGA-F4-6460-01A-11H-1773-13	9ec837eb-3f91-4642-8563-15c725e6424c	2a7bbafe-d499-4241-ba3d-a52ba0a5db3c
364eb1ec-af6a-4a70-8354-fe9b98dac239	2e15a781-21c1-421b-9e92-6d2d414e0d14.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6538-01A-11R-1723-07	9f2fbcb8-296e-48a1-8b33-5c3d89ceb8c4	32738124-0213-4ace-931a-c898aae71574.mirbase21.mirnas.quantification.txt	TCGA-D5-6538-01A-11H-1722-13	9eefa52f-0f0f-4eb0-9d9a-36bb1a1c4903	a117ace8-ac5a-48d8-8aee-3024d6f0f873
78db7f17-7fcc-43d3-b18d-9fb18c2152bd	fea46737-a2b3-49d4-8358-d0737546b6da.rna_seq.transcriptome.gdc_realn.bam	TCGA-NH-A50T-01A-11R-A28H-07	8b765ece-570a-4428-a2ee-07a1280fc3aa	69059659-7106-437f-96c4-cf5e90bd04e8.mirbase21.mirnas.quantification.txt	TCGA-NH-A50T-01A-11H-A28I-13	9f5ad422-c94d-4914-b6f0-071596ecb589	490eabca-4575-4bd6-9604-6b6e23d069ce
8177be59-5f32-40d8-b7b4-de32af0e3141	d69e622a-6dee-48f3-bf06-7f6148d7472a.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6310-01A-11R-1723-07	f67c4bcd-ff94-4987-a8d0-8f7b303a7c17	7a2c54c5-aa5a-4667-8d39-60857add5227.mirbase21.mirnas.quantification.txt	TCGA-G4-6310-01A-11H-1722-13	a0322f55-0853-4b63-9788-4e750557bb58	14c13b05-abfe-472e-83a9-b28f60e58ad8
4f3e3d33-7f56-4a76-b087-ce515f7ce669	7900174d-af00-444f-a5b2-226a45f7e76a.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6855-01A-11R-1928-07	70ba15cf-a183-45dc-9a4c-02f58b2f9394	598013e6-be92-40e3-962d-254c80c8a681.mirbase21.mirnas.quantification.txt	TCGA-F4-6855-01A-11H-1927-13	a04e922f-f436-45ae-ad28-5cdf9d351c3a	1c111912-c664-42f5-9802-065b1994a2f4
b2e766dd-7a39-4f6f-8861-398a2148ce7c	6d4df71e-cbf8-49e7-a511-8c8c1ea780e8.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-4751-01A-02R-1839-07	b7d13475-10d9-4357-8bba-d9a9125ec257	c39927dd-9c6d-4a22-bb2d-7d045a84d2b5.mirbase21.mirnas.quantification.txt	TCGA-CM-4751-01A-02H-1838-13	a08a26d6-153c-4e79-a4cc-dbbe1620dc8f	e3ca9046-9634-4332-b19f-88b18110f941
cc0925e3-2fc7-48a1-aa99-25e8de0757a2	4db40a0d-ef66-41de-b993-e722581158dc.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-5916-01A-11R-1653-07	54b7ac9b-3ed6-41f3-9242-d23c6bdd05f4	57668f7f-9b34-4234-aa14-92e2b9dc6a94.mirbase21.mirnas.quantification.txt	TCGA-CK-5916-01A-11H-1652-13	a0d03ed1-358a-45ce-a26a-f16d6ffa6050	38d65618-4857-490e-86b3-0a3f772a9f60
d6d4635b-bf65-4d44-b7f9-95f742e3dd0b	680dcf75-8d74-45ca-b1d6-0ef7310e6473.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6648-01A-11R-1774-07	d10bcb94-b540-423d-806d-6325069f852f	fc70bb50-a378-433e-ad0a-7be69e53ba7f.mirbase21.mirnas.quantification.txt	TCGA-A6-6648-01A-11H-1773-13	a111b68c-b45c-4cfc-9733-9dd140e81419	65056295-8fcd-4f82-a3c9-a5acd79521fe
d4466b17-a61d-4142-b713-d4f37e409108	c86cd6e5-cb8f-40d1-95ac-2fda1d309808.rna_seq.transcriptome.gdc_realn.bam	TCGA-AZ-5403-01A-01R-1653-07	f627585a-5e10-46dc-bbc2-21fc09320913	5ae228a6-234a-456a-9b2a-9fd191622681.mirbase21.mirnas.quantification.txt	TCGA-AZ-5403-01A-01T-1652-13	a2252651-387d-49b8-947c-f9d1872b5822	85a57cfe-f1c9-44d9-8b50-022c0d3438d1
49e066f2-4b69-4cef-9a45-bc9989488389	2ad90ba0-8038-4bad-afa3-d176f63b42f0.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3685-01A-02R-A32Z-07	9460d6e9-b63a-47e6-a888-a46637705119	fd97e00f-e4f8-4971-af4a-a70e65b03640.mirbase21.mirnas.quantification.txt	TCGA-AA-3685-01A-02T-0906-13	a2dd99bf-3a02-42cd-9aa8-80a018584ee6	dca004bf-9c14-45a1-b186-ab3759f6c7fe
6e3a9282-5e09-4449-975a-b257b31da599	b71da73b-05c2-49e1-85b8-d93980ffe15d.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3712-01A-21R-1723-07	10c8d8e7-0c6c-482b-8aca-1c20b3a69238	bc1a0208-4ce8-4ce6-bf37-ee83e5a202e9.mirbase21.mirnas.quantification.txt	TCGA-AA-3712-01A-21H-1722-13	a34342d8-c1b5-4043-aaad-23d2c63a5241	2b94070a-21ec-457b-88af-3d2a89b97ac6
5dd59627-4952-48ae-a31e-ca57356c60b1	68fda9a5-c6eb-4445-91f7-bd0078080b9d.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A28C-01A-11R-A32Y-07	5a038495-e1d6-48dc-9068-d82044709bdb	053edd42-74d1-41e5-a322-7e873b99b143.mirbase21.mirnas.quantification.txt	TCGA-DM-A28C-01A-11H-A16S-13	a3674348-7d0c-4d1a-b825-a335f79a4b79	f83b909c-da90-41ed-b532-a2ef9371cff9
8a135805-54b8-4cf0-9f45-085a3b098c99	66e5440a-6b08-43cc-b007-82ac3f5221d1.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6926-01A-11R-1928-07	20ce3079-32de-4448-abbb-86b8bfe5d103	e18430c9-7cea-4e7a-b3b6-fea2d120ef56.mirbase21.mirnas.quantification.txt	TCGA-D5-6926-01A-11H-1927-13	a3d5af60-a1f3-4345-ace3-c000367aecc0	3a8ca50f-bc9f-4250-8c8d-22893763ea46
192a2cca-6b73-4b89-b551-abeab6a9141f	c69a9c54-79cd-45d2-b6ba-68b6a1ac0afc.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2671-11A-01R-A32Z-07	031c5597-7065-4582-8b2c-4a667cbc21b9	df70444a-31be-488e-bb75-38c3d5d3b8ec.mirbase21.mirnas.quantification.txt	TCGA-A6-2671-11A-01R-1757-13	a4b58604-884f-4f42-aaf4-056274017721	565e2726-4942-4726-89d3-c5e3797f7204
0e2c521b-1522-422c-9c94-960765c02240	c98732eb-48c4-4554-bdf6-0e9a0a9273ec.rna_seq.transcriptome.gdc_realn.bam	TCGA-AA-3675-01A-02R-0905-07	b23b8b9c-6852-47ca-95b4-cce7b1b44c42	827835e8-b03c-491b-8301-e6fe2dbecc6a.mirbase21.mirnas.quantification.txt	TCGA-AA-3675-01A-02T-0906-13	a4ce3727-4506-493b-95f4-2f11ceb09ceb	41658cf8-0de1-4a97-bb60-0f0107c84e00
79a787a0-7ec8-4cde-a045-cd32a06f5a7c	8a25dfb0-edd0-4a44-9a6b-8f3f761b940c.rna_seq.transcriptome.gdc_realn.bam	TCGA-CA-6716-01A-11R-1839-07	5a0807fc-03fe-410e-bd9b-713f88366112	3b9414d9-2f25-4c2e-972d-416a07e7ab73.mirbase21.mirnas.quantification.txt	TCGA-CA-6716-01A-11H-1838-13	a519f8a7-a83e-4e07-83aa-eed4bcd37266	95a54459-3fac-42d5-8ec1-ed66d971d64d
1f8fc45d-8de4-4276-ba07-1b18b61468a4	ddd65fce-1a39-415c-9114-7a9c8e9b266c.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-4744-01A-01R-A32Z-07	d82eb29e-03d0-41ef-a2f5-5a30b4558e37	0e165348-ec8d-4cb9-bb7d-e91dd75f5174.mirbase21.mirnas.quantification.txt	TCGA-CM-4744-01A-01T-1409-13	a545fb9a-c386-4a80-9a25-660dc4f62904	cc15469c-7bad-4e86-9da3-ae0c72e9d380
b9c05160-ac76-4570-801f-be9fa85ce86d	9da01737-be8f-4af5-9f8f-47bb892b6339.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6304-01A-11R-1928-07	f6154e76-7e1f-49ea-a3ee-76287ffaf752	d89004be-f82d-4f0d-8485-70ae9833fa94.mirbase21.mirnas.quantification.txt	TCGA-G4-6304-01A-11H-1927-13	a67c65a3-f80d-4532-9a32-20b2fecadb93	567ddc8e-2b00-417d-a326-479cb02e08dd
aa665c01-e3b3-4461-be3e-380acaf67152	2cec663c-00c8-48b5-967b-f2a53c0fb409.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6534-01A-21R-1928-07	96afa93d-c831-4d01-943f-190881efd307	37f03a7c-4387-4179-8e35-680e522a549b.mirbase21.mirnas.quantification.txt	TCGA-D5-6534-01A-21H-1927-13	a73684e4-7cf1-4e9d-83b8-a6ebebd51101	d259eeb2-d15e-436d-9d37-2d0b7658bc91
5ca47c9a-cb49-4fda-8409-bdd1f5a92ebc	5b4ff52b-e660-4640-98e2-b7ab76ca4474.rna_seq.transcriptome.gdc_realn.bam	TCGA-NH-A50V-01A-11R-A28H-07	6a238dea-0e29-48cb-9526-7e6126ee6264	82f5efc2-20d7-48d4-9913-16fa70b2ee57.mirbase21.mirnas.quantification.txt	TCGA-NH-A50V-01A-11H-A28I-13	a7a71b11-5e34-49a4-8d54-be27d9c8daf0	d3b7ada6-5395-4212-a921-8e97c92b605d
76820e9f-d532-4b68-81da-75fe9eee4702	b9389390-aa03-406c-957e-2bc264f9468e.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6780-01B-04R-A277-07	3f4cd53c-61b4-46cf-9f09-70f9a0670c7a	0665763d-9bd3-4131-9253-e91ce139846a.mirbase21.mirnas.quantification.txt	TCGA-A6-6780-01B-04R-A27D-13	a7fdc16c-890d-4676-82bc-5a81c715c73a	88832340-46ad-449c-8f81-6a8e5b495510
68492609-f65f-4a4a-8611-22a8248d3458	fb077311-0732-482b-90a9-2961b2a75bca.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-5864-01A-01R-1653-07	a505cfe6-13a5-4944-bc8c-2271c1bf64fc	b8b0bbed-47c5-4f2a-ad99-e47967a65782.mirbase21.mirnas.quantification.txt	TCGA-CM-5864-01A-01T-1652-13	a81e2e72-e4ef-4a72-8338-3e234fe412ff	5b259d18-3976-4f44-967f-fe5fa8447c8b
e66281ac-494b-41a1-8187-42596d29e5e0	3515c93d-73e5-4aec-9186-2e8bd47deae2.rna_seq.transcriptome.gdc_realn.bam	TCGA-AG-3742-01A-11R-1660-07	959f35a9-6cfe-45c7-8b5a-7cd7bbcba09d	30a30e27-3766-4081-a98c-f2b54dfb6f87.mirbase21.mirnas.quantification.txt	TCGA-AG-3742-01A-11H-1659-13	a84f2397-8fa0-4351-b05b-1ea8a230597a	fbcd7e69-533f-4b6c-9868-162139135b58
e06ece50-6c3c-4aa1-9ddc-86fbe18656a1	6b548699-9440-4acc-86b6-faeb367454a2.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6142-01A-11R-1774-07	66c7f6bd-1b07-4f89-b0b7-15f3b1afe185	4b77600a-0d5e-426f-879d-1c266b35f46c.mirbase21.mirnas.quantification.txt	TCGA-A6-6142-01A-11H-1773-13	abff22c2-1021-4d1f-872e-2380a375f98f	c7c5348f-5708-45bf-b40e-1bf7c9348f60
d93af571-b9e4-4f84-bcd1-f4b50505b146	aa646153-82f9-4b7a-a0c1-5c2207ca1e75.rna_seq.transcriptome.gdc_realn.bam	TCGA-FM-8000-01A-11R-2213-07	894a08b4-33e4-473e-9596-88edac0bd69d	7f09f556-ffd3-42be-9bd5-d7e514fee6b1.mirbase21.mirnas.quantification.txt	TCGA-FM-8000-01A-11R-2212-13	acf8c1b2-5321-491d-9497-20be2a573f81	e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe
02f94913-1232-4bc8-8dc2-edec8b9dc628	4c8b5d7c-d82b-4504-9b9e-3946ca14251e.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-5913-01A-11R-1653-07	31d98030-95f3-452d-a872-98cccbb5fe0f	f9d77b25-a137-48f5-af2a-331f9f320724.mirbase21.mirnas.quantification.txt	TCGA-CK-5913-01A-11H-1652-13	afc23299-5975-4ed8-b9f1-7b8fef14384b	3758f4f7-ac2f-4f9d-bee2-526196f8129a
5745a6c2-8fcc-422c-9158-713c5cad6e6c	e332b15a-f2dc-4282-9f33-2c87dea834b1.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A28M-01A-12R-A16W-07	6cf01c97-de24-450d-82e9-1db1e01577cc	a2be229d-5238-4654-9a8b-a53a697a8cae.mirbase21.mirnas.quantification.txt	TCGA-DM-A28M-01A-12H-A16S-13	afc8d98d-6e58-461b-b771-c86486f9f012	c48e2ce0-3806-4675-92f3-d38ff67c5efa
0a93d57c-bf42-456b-9221-ff59656fea05	149505ae-e005-4aee-b144-5d697b52677e.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6323-01A-11R-1723-07	46062638-f1fe-4817-a24e-8b4bcc7484d4	6b372c3a-e089-42c5-ae16-422fbcb70cbb.mirbase21.mirnas.quantification.txt	TCGA-G4-6323-01A-11H-1722-13	b09f0a46-e2bb-49e7-b1a6-5d684cf9a47d	0c463362-7925-4d9a-9d63-098b50af2fb9
5e856cd8-17e8-4de0-a7d9-b863493dafbc	80680b8f-eec8-4b02-95c4-f133af61943a.rna_seq.transcriptome.gdc_realn.bam	TCGA-NH-A8F7-06A-31R-A41B-07	38356b7f-b618-4fb4-9d7f-07a2feb0e026	f6c54a88-8dfe-4ba2-a1c7-cdb47e866206.mirbase21.mirnas.quantification.txt	TCGA-NH-A8F7-06A-31H-A41D-13	b2c1658b-a03b-415c-b460-d316a7ef0a9b	6454ff0c-26f8-4cc2-b77c-7e5abdc20acd
33b17681-6a22-4387-ad90-265348b7b497	8aaaa253-87d2-4292-aeb2-1b207b71abef.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6704-01A-11R-1839-07	54d97f57-a759-48f3-a91a-3c700174e09b	8ad984bf-421a-43c8-912e-a50bc605bb4e.mirbase21.mirnas.quantification.txt	TCGA-F4-6704-01A-11H-1838-13	b35229f7-d11e-4357-ab86-53e9a5867f55	c6ed47f4-358b-4f06-b5cd-cdf1d5c47b43
6aa8c945-2bf1-4208-8f85-e9119a9c5af4	d0b02f2e-ff79-430c-80f7-6156860e6780.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6856-01A-11R-1928-07	6f753871-8296-4e64-a5c4-9ebe295a0aee	fd8a7dc0-6189-49e3-a8b4-a27a0de400b3.mirbase21.mirnas.quantification.txt	TCGA-F4-6856-01A-11H-1927-13	b481fc53-5b7e-4e28-bb4d-71a25efa6dad	64bd568d-0509-48fe-8d0a-aef2a85d5c57
ce4bc678-5043-4af2-841a-93510fe3fee9	479512bb-9444-4bea-b644-3f56094f443e.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-5541-01A-01R-1653-07	5c46ea14-88a5-46d7-8c27-ccbe17c6cac4	17600d0e-2ff6-48fb-bbfc-290535befa55.mirbase21.mirnas.quantification.txt	TCGA-D5-5541-01A-01T-1652-13	b534999a-a60d-4da7-a152-90ce37df4ce0	94067eb7-98b7-4975-bab1-c09e1b454a25
1f47088f-407e-402c-8cb3-499f0f592c2b	1e409782-57e3-42ab-8952-678a4cdb6b2f.rna_seq.transcriptome.gdc_realn.bam	TCGA-4T-AA8H-01A-11R-A41B-07	60612672-7bd9-4626-99ba-9a7a4e930709	c13e5ab1-f543-491a-bc28-73558b0403e5.mirbase21.mirnas.quantification.txt	TCGA-4T-AA8H-01A-11H-A41D-13	b7e4daef-b24b-45c0-8f9d-21bcf46d9c9a	a5e14add-1552-4606-9ffe-3a03bcf76640
40df3bad-503b-4f22-aa3d-f5281d565a99	7cec44f2-b56b-49fc-b2cc-d0691afde776.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-5914-01A-11R-1653-07	bb5e35f5-6a04-432f-9ed2-c67d4f780cae	c3e0e184-5347-4c6b-8262-fc395e497560.mirbase21.mirnas.quantification.txt	TCGA-CK-5914-01A-11H-1652-13	b907ab67-7a44-42a0-a79a-beb625303104	57b0f89f-1b75-453e-922c-01cd4d44ca49
872b308f-a587-404b-ba31-69c413e51c4a	ffe7358d-31b2-4d92-93eb-0a88abaf2dca.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-6162-01A-11R-1653-07	48f3e90e-a73a-4de3-949d-543b1c42ab4b	99928dbe-c89f-4288-8d51-689959fa7c4a.mirbase21.mirnas.quantification.txt	TCGA-CM-6162-01A-11H-1652-13	b9e728d2-143f-44d1-b2ee-0f6eccca507f	ec3f3f11-75df-4fcc-ba03-f19aca907645
bb6aa786-96cb-449e-9a04-e14de774005c	82dcf15d-a8d0-43d1-8a6f-914e4656ed46.rna_seq.transcriptome.gdc_realn.bam	TCGA-DM-A1HA-01A-11R-A155-07	6b9061d9-0f39-4535-ac6d-165828224ded	40c939f5-500e-4df6-a396-5bbe9b57022c.mirbase21.mirnas.quantification.txt	TCGA-DM-A1HA-01A-11H-A154-13	baa29aee-e36f-417a-9f72-b70d9c8d47ed	56c8b812-ca8e-4eb2-b0fe-f264316789bf
5b506044-ae78-4876-b690-1b91d80a5bd6	b9cadac9-9bb4-4bc8-9303-d05ad06778cc.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6311-01A-11R-1723-07	6cdc9038-8d8e-415f-a49b-4475bafef31b	7fdc3ebd-cf19-4e04-a891-9375d6ee21b2.mirbase21.mirnas.quantification.txt	TCGA-G4-6311-01A-11H-1722-13	baac9aeb-b124-47bc-a454-4026847eb3e3	79d33c28-a7e2-4fca-8be1-a16fb6d68d49
2021c4b0-0bf1-44c9-b1bc-3663f1afcf44	6649e671-1660-4d4d-8f1e-bb697486b439.rna_seq.transcriptome.gdc_realn.bam	TCGA-QL-A97D-01A-12R-A41B-07	99ed79eb-a367-4c6f-9754-951595187a05	75d8e569-8968-48b7-a483-92d53785cc0b.mirbase21.mirnas.quantification.txt	TCGA-QL-A97D-01A-12H-A41D-13	babd6a62-0359-4680-a8ed-1429a1bfb6a8	d5a1f43e-25a7-47f5-b63e-43714f9f732a
2a19fdfd-cd77-4ad6-af4b-aa9347015f0a	5af57d46-5acb-424a-9675-ee3dd20db062.rna_seq.transcriptome.gdc_realn.bam	TCGA-CM-6680-01A-11R-1839-07	064821d8-bccb-4676-9711-9dc2b7fe6aec	997c9022-535f-4889-889d-b92426c560c9.mirbase21.mirnas.quantification.txt	TCGA-CM-6680-01A-11H-1838-13	badb214a-6225-4c0c-b0aa-a8b034e236ca	fb9e7684-a7f7-4f17-bc5d-1f359e1b0d42
fe34299b-8203-40e3-97f4-d5402ff8a61d	0ef944a9-2a51-4518-8a4f-4e7226248061.rna_seq.transcriptome.gdc_realn.bam	TCGA-G4-6322-01A-11R-1723-07	61258137-54b4-4083-8020-489f012cd8db	17589a6b-c00a-4718-859d-9577575e53c1.mirbase21.mirnas.quantification.txt	TCGA-G4-6322-01A-11H-1722-13	bb39734c-9d9c-4249-9d1b-176b28aba41c	b3fea9bb-53f9-4ddb-922d-b570562d7a7d
637930b8-d47b-44fa-83b1-ea47c6cd6e20	cdb7b56c-ddca-4596-bfa2-6823c12837e2.rna_seq.transcriptome.gdc_realn.bam	TCGA-F4-6569-01A-11R-1774-07	e8429f8b-2245-405c-8b36-a0432c31b0f5	ce21551f-f07e-4ed9-9817-e737041a61a9.mirbase21.mirnas.quantification.txt	TCGA-F4-6569-01A-11H-1773-13	bbb4b282-5414-4929-a9f6-08b733d14fa7	d3062aac-4c42-41b4-a9f3-90aa72e6fb1e
7f3466df-67f8-4cba-acec-cadd29f54a34	d4f1cd6e-4a8b-44de-b569-c839eda9f41d.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6920-01A-11R-1928-07	c04136c6-ad9b-4b6d-9c5b-58b0f7a71657	e95d1f1a-82cc-474b-90c4-4315fa943eed.mirbase21.mirnas.quantification.txt	TCGA-D5-6920-01A-11H-1927-13	bde9ee05-b6c2-49c7-a1d4-7fa823a087d9	dc22eba5-6fb7-4875-b30a-99fa00758301
8a98cc0a-dc3c-40ca-a200-8f32fc9cbee8	c1b43ace-3691-4c64-9fb1-4c1e94735b1e.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-2684-11A-01R-A32Z-07	2b8b3087-4c94-4cb5-9f6e-35731d09d11e	09646c79-7d00-409e-9989-7c65f8e9eeea.mirbase21.mirnas.quantification.txt	TCGA-A6-2684-11A-01R-1757-13	bf2b2ca1-17b5-4a4d-bae8-46f571129706	49929108-023e-4d35-b26d-50ab4d3ae581
2755abe2-5eb0-4ff3-ae8b-9cb0d88aa220	02fde1b1-c95c-4d8f-b57b-355b55072108.rna_seq.transcriptome.gdc_realn.bam	TCGA-D5-6531-01A-11R-1723-07	d86117ef-1f20-4d10-a2ac-2772d994d936	4ca76237-7021-428f-bee5-6c60d10b625a.mirbase21.mirnas.quantification.txt	TCGA-D5-6531-01A-11H-1722-13	bfb18bc1-2476-49d5-9400-d8c7ea001372	e4c0d890-a634-48bd-9108-e674532b0d2e
d56b7589-287a-49a2-a278-bbc55e8c551d	fec205e8-388c-47a2-9400-ec9fe2e0fab1.rna_seq.transcriptome.gdc_realn.bam	TCGA-A6-6653-01A-11R-1774-07	87e74c20-fdc4-4d26-a418-0a1a90917696	df78f0a0-4eab-465d-8b7c-1f5a75ea9bfa.mirbase21.mirnas.quantification.txt	TCGA-A6-6653-01A-11H-1773-13	bfdf24b7-f635-414f-8ba4-5eb58c8c4577	68801d41-535f-4b38-989b-ef4fe5f00039
dd04bff1-5c23-4d5c-a09f-6f5ca1ed22ea	4dd48c58-cb90-4197-ba50-2aaca555e6d1.rna_seq.transcriptome.gdc_realn.bam	TCGA-CK-6747-01A-11R-1839-07	2ddaba63-971c-4f22-9957-244ba540de2d	8b3e62cf-cbf7-4a25-a98d-bc9f5d31dcdb.mirbase21.mirnas.quantification.txt	TCGA-CK-6747-01A-11H-1838-13	bfdf3d03-51aa-41eb-93bf-d39ff501a824	755d3bde-76c3-45c1-8427-8e4d5d686dc1
